request_rate_per_min,time_of_access,kyber_key_gen_time,kyber_encaps_time,kyber_decaps_time,kyber_layer_execution_skew,kyber_time_diff,mceliece_key_gen_time,mceliece_encaps_time,mceliece_decaps_time,mceliece_decaps_success,falcon_key_gen_time,falcon_sign_time,falcon_verify_time,falcon_signature_valid,ntru_key_gen_time,ntru_encaps_time,ntru_decaps_time,ntru_decaps_success,dilithium_key_gen_time,dilithium_sign_time,dilithium_verify_time,dilithium_triggered,kyber_cipher_size,ntru_output_size,mceliece_key_size_kb,crypto_total_time,total_encap_time,total_decap_time,success_rate,is_anomaly,triggered_escape_mechanism
76,22:48:13,12.4,9,6.8,5.6,2.2,57.5,15.5,13.5,TRUE,11.9,24.4,9.7,TRUE,13.7,8.9,7.9,TRUE,23.7,26.8,12.3,FALSE,1184,1024,1390,254,33.4,28.2,1,TRUE,FALSE
24,22:48:14,9.6,8.9,8.3,1.3,0.6,52.6,17,12.5,TRUE,17.6,25,11.6,TRUE,16.3,10.8,7.7,TRUE,22.4,27,13.3,FALSE,1184,1024,1390,260.6,36.7,28.5,1,FALSE,FALSE
10,22:48:15,11.1,10.2,8.4,2.7,1.8,48.7,14.6,13.2,TRUE,19.9,31.5,12.2,FALSE,15.7,7.3,7.9,TRUE,20.3,30.8,14.8,TRUE,1184,1024,1390,266.6,32.1,29.5,0.7,FALSE,FALSE
49,22:48:16,15.6,8.7,8,7.6,0.7,60.7,17.2,13.5,TRUE,22.9,23.5,12.2,TRUE,16.2,8.7,9.4,TRUE,24.9,26,13,FALSE,1184,1024,1390,280.5,34.6,30.9,1,FALSE,FALSE
78,22:48:17,15.1,8.5,7.9,7.2,0.6,57.2,13.3,15.6,TRUE,15.3,26,10.4,TRUE,14.1,9.8,9.4,TRUE,23.6,29.4,13,FALSE,1184,1024,1390,268.6,31.6,32.9,1,TRUE,FALSE
15,22:48:18,14.1,8.7,9.1,5,-0.4,55.8,13.8,13.9,TRUE,21.5,24.8,9.5,TRUE,13.1,10,9.6,TRUE,21.1,30.6,13.8,FALSE,1184,1024,1390,269.4,32.5,32.6,1,FALSE,FALSE
32,22:48:19,10.3,6.8,8.3,2,-1.5,55.3,14.2,13.3,TRUE,19.1,19.9,10,TRUE,14.3,8.9,6.6,TRUE,19.5,29.3,9.9,FALSE,1184,1024,1390,245.7,29.9,28.2,1,FALSE,FALSE
77,22:48:20,12.6,7.2,8.5,4.1,-1.3,57.1,14.5,14.4,TRUE,17.9,24.5,9.4,TRUE,15.3,6.9,8.5,TRUE,19.2,33.7,12.4,FALSE,1184,1024,1390,262.1,28.6,31.4,1,TRUE,FALSE
39,22:48:21,11.4,9,9.2,2.2,-0.2,60.5,14.9,15.7,TRUE,18.6,21,12.6,TRUE,16.7,8.9,9.4,TRUE,27.2,25.8,11.4,FALSE,1184,1024,1390,272.3,32.8,34.3,1,FALSE,FALSE
52,22:48:22,10.1,7.9,9.1,1,-1.2,56.8,12.6,17.3,FALSE,20.3,27.2,9.9,TRUE,17.4,8.6,10.2,FALSE,19.8,28.5,12.4,TRUE,1184,1024,1390,268.1,29.1,36.6,0.3,TRUE,TRUE
45,22:48:23,13.4,7.7,8.2,5.2,-0.5,56.6,14.8,13.9,TRUE,20.5,20.9,11.2,TRUE,13.2,8.6,9.4,TRUE,24,32.7,10.6,FALSE,1184,1024,1390,265.7,31.1,31.5,1,FALSE,FALSE
18,22:48:24,12.4,8.7,9.1,3.3,-0.4,58.5,14.1,13.6,TRUE,20.6,24.5,9.8,TRUE,15.5,10,8.7,TRUE,20,23.1,15.4,FALSE,1184,1024,1390,264,32.8,31.4,1,FALSE,FALSE
52,22:48:25,15.5,7.9,7.7,7.8,0.2,61,12,15.2,FALSE,16.1,25.4,10.7,TRUE,16.4,10.6,10.9,TRUE,21.5,28.2,15.5,TRUE,1184,1024,1390,274.6,30.5,33.8,0.7,FALSE,FALSE
79,22:48:26,11.9,6.5,9,2.9,-2.5,60,15.1,12.3,TRUE,22.5,22.9,12,TRUE,15.9,8.4,7.8,TRUE,24.3,25.9,12.1,FALSE,1184,1024,1390,266.6,30,29.1,1,TRUE,FALSE
33,22:48:27,13.9,8.3,9,4.9,-0.7,53.3,15.4,12.8,TRUE,14.5,26.9,8.9,TRUE,18.1,8.9,9.4,TRUE,19.5,26.1,14.1,FALSE,1184,1024,1390,259.1,32.6,31.2,1,FALSE,FALSE
16,22:48:28,15.3,8,8.2,7.1,-0.2,59,14.6,12.1,TRUE,21.5,25.7,11.7,TRUE,19,8.3,7.8,TRUE,22.3,27.3,14.2,FALSE,1184,1024,1390,275,30.9,28.1,1,FALSE,FALSE
39,22:48:29,13.4,7.3,9.6,3.8,-2.3,62.2,15.6,13.1,FALSE,23.7,28.6,15.1,FALSE,14.7,8.9,10.6,TRUE,17,27.5,9.7,TRUE,1184,1024,1390,277,31.8,33.3,0.3,TRUE,TRUE
16,22:48:30,13,7.5,7.1,5.9,0.4,55.2,16.7,10.7,TRUE,12.7,22,12.4,TRUE,15.2,9.9,7.6,TRUE,23.1,28.1,13.4,FALSE,1184,1024,1390,254.6,34.1,25.4,1,FALSE,FALSE
43,22:48:31,13.8,7.4,7.5,6.3,-0.1,58,19.8,14.1,TRUE,17.5,23.2,11.7,TRUE,11.8,9,8.9,TRUE,26.9,27.2,8.5,FALSE,1184,1024,1390,265.3,36.2,30.5,1,FALSE,FALSE
38,22:48:32,12.2,7.9,8,4.2,-0.1,49.1,13.7,11.9,TRUE,15.2,22.6,8.4,TRUE,14.3,8,9,TRUE,26.5,28.6,12.5,FALSE,1184,1024,1390,247.9,29.6,28.9,1,FALSE,FALSE
66,22:48:33,15.6,9.6,6.9,8.7,2.7,57.4,15.2,18.5,TRUE,20,22.4,9.2,TRUE,16.3,8.4,9,FALSE,19.9,32.5,14.2,TRUE,1184,1024,1390,275.1,33.2,34.4,0.7,TRUE,TRUE
63,22:48:34,9.8,10.4,7.8,2,2.6,60.3,11.5,15.6,FALSE,21.2,25.1,9,TRUE,18.2,7.9,10.9,TRUE,23.4,27.1,11.8,TRUE,1184,1024,1390,270,29.8,34.3,0.7,TRUE,TRUE
64,22:48:35,10.2,6.8,6.8,3.4,0,58.2,17.2,15,TRUE,19.4,22.2,13.8,TRUE,13.5,10,6.9,TRUE,20.6,27.9,12,FALSE,1184,1024,1390,260.5,34,28.7,1,TRUE,FALSE
21,22:48:36,12.5,8.9,6.5,6,2.4,53.8,15.5,15.9,TRUE,18,29.9,9.5,TRUE,15.4,8.7,9.4,TRUE,23.9,36.1,11.1,FALSE,1184,1024,1390,275.1,33.1,31.8,1,FALSE,FALSE
41,22:48:37,15.2,7.5,9.8,5.4,-2.3,54.4,14.9,12.4,TRUE,20.8,28.7,12.3,TRUE,13.3,6.4,8.9,TRUE,13,25.4,11.7,FALSE,1184,1024,1390,254.7,28.8,31.1,1,FALSE,FALSE
63,22:48:38,10.3,7.9,9.5,0.8,-1.6,55.1,14.3,15,TRUE,22.3,27.9,13.6,TRUE,16.8,8.9,8.8,TRUE,25.1,23.4,14.4,FALSE,1184,1024,1390,273.3,31.1,33.3,1,TRUE,FALSE
60,22:48:39,15.3,9.1,8.2,7.1,0.9,57.8,14.4,15.2,TRUE,13.7,22.7,10.6,TRUE,14.5,9.1,9,TRUE,22.5,24.9,11.6,FALSE,1184,1024,1390,258.6,32.6,32.4,1,FALSE,FALSE
31,22:48:40,14.6,9.6,7.9,6.7,1.7,55.8,15.2,11.3,FALSE,19,30.5,10.2,FALSE,14.2,9.4,10.3,TRUE,22.3,23.9,8,TRUE,1184,1024,1390,262.2,34.2,29.5,0.3,TRUE,TRUE
78,22:48:41,16.1,6.8,7.3,8.8,-0.5,58.6,17.6,12.5,FALSE,23.1,18.1,15.6,FALSE,16.3,10.9,10.2,TRUE,25.8,26.8,14.8,TRUE,1184,1024,1390,280.5,35.3,30,0.3,TRUE,TRUE
13,22:48:42,13,7.9,8.2,4.8,-0.3,50.4,14.8,13.9,TRUE,22.7,30.3,12.5,FALSE,16.1,7.2,9.1,TRUE,21.7,27.6,13.3,TRUE,1184,1024,1390,268.7,29.9,31.2,0.7,FALSE,FALSE
75,22:48:43,13.5,8.4,7.3,6.2,1.1,65.2,13.1,11.1,TRUE,20,26.2,14,TRUE,12,9.3,8.9,TRUE,24.6,24.6,10.9,FALSE,1184,1024,1390,269.1,30.8,27.3,1,TRUE,FALSE
20,22:48:44,14,7,8.4,5.6,-1.4,58.6,16.9,12.2,TRUE,16.2,26.8,11.7,TRUE,15.5,8.2,9.1,TRUE,18.8,27,12.5,FALSE,1184,1024,1390,262.9,32.1,29.7,1,FALSE,FALSE
27,22:48:45,8.4,8.4,7.3,1.1,1.1,59.9,16.8,14.3,TRUE,22.1,31,13.3,FALSE,13.6,8.9,8.3,TRUE,24.9,22.4,14.9,TRUE,1184,1024,1390,274.5,34.1,29.9,0.7,FALSE,FALSE
27,22:48:46,14.8,7.5,10.7,4.1,-3.2,51.5,15.3,13,FALSE,23.5,27.2,9.9,TRUE,11.5,9.8,10,TRUE,17.8,24.1,15.1,TRUE,1184,1024,1390,261.7,32.6,33.7,0.7,FALSE,FALSE
64,22:48:47,14.5,9.9,7.3,7.2,2.6,55.2,15.5,10.7,TRUE,19.5,23.5,12.9,TRUE,13.8,8.9,9.6,TRUE,22.6,27.9,12.5,FALSE,1184,1024,1390,264.3,34.3,27.6,1,TRUE,FALSE
76,22:48:48,11.8,7.2,7.7,4.1,-0.5,59.1,15.6,12.5,TRUE,21.5,24.5,12.4,TRUE,16.8,9.4,9.5,TRUE,25,34,11.6,FALSE,1184,1024,1390,278.6,32.2,29.7,1,TRUE,FALSE
18,22:48:49,17.2,8.3,6.9,10.3,1.4,63,14.3,11.9,TRUE,21,26.9,14.5,TRUE,12,8.9,9.5,TRUE,19.1,29.9,9.7,FALSE,1184,1024,1390,273.1,31.5,28.3,1,FALSE,FALSE
54,22:48:50,13.5,8,8.9,4.6,-0.9,66,13.6,8.5,TRUE,15.3,23.4,11.9,TRUE,12.9,7.8,8,TRUE,13.9,27.8,14.9,FALSE,1184,1024,1390,254.4,29.4,25.4,1,FALSE,FALSE
48,22:48:51,14.2,8.1,9.1,5.1,-1,55.1,16.5,13.5,TRUE,17.7,26.3,9,TRUE,18.2,8.8,8.6,TRUE,18.3,28.9,12,FALSE,1184,1024,1390,264.3,33.4,31.2,1,FALSE,FALSE
68,22:48:52,11.7,7.3,6.9,4.8,0.4,50.3,13.4,13,TRUE,26,25.1,10.4,TRUE,14.5,8.6,6.2,TRUE,20.3,29.2,15.7,FALSE,1184,1024,1390,258.6,29.3,26.1,1,TRUE,FALSE
42,22:48:53,12.7,8.1,9.7,3,-1.6,58.4,16.1,14.8,TRUE,20.2,26.8,13.4,TRUE,11.8,9.7,8.7,TRUE,22.5,29.2,12.2,FALSE,1184,1024,1390,274.3,33.9,33.2,1,FALSE,FALSE
68,22:48:54,15.2,8.3,7,8.2,1.3,53.9,14.8,15.5,TRUE,14.3,24.5,15.4,FALSE,13.3,8,7.3,TRUE,24.7,27.8,14.4,TRUE,1184,1024,1390,264.4,31.1,29.8,0.7,TRUE,TRUE
10,22:48:55,14.5,8.3,8.4,6.1,-0.1,60.9,15.8,9.7,TRUE,18.4,21.6,9.4,TRUE,15.6,9.4,9.3,TRUE,21.6,28.6,13.9,FALSE,1184,1024,1390,265.4,33.5,27.4,1,FALSE,FALSE
54,22:48:56,11.6,7.4,8.1,3.5,-0.7,52.7,13.1,14.5,TRUE,16.6,22.5,11.6,TRUE,11.7,8.9,9.3,TRUE,24,29.8,14.5,FALSE,1184,1024,1390,256.3,29.4,31.9,1,FALSE,FALSE
38,22:48:57,17.7,6.5,7,10.7,-0.5,55.2,16.9,19.3,TRUE,18.2,22.4,11.9,TRUE,16.9,9.7,9.2,FALSE,29.1,28.4,12.1,TRUE,1184,1024,1390,280.5,33.1,35.5,0.7,FALSE,FALSE
19,22:48:58,11.8,7,7.8,4,-0.8,58.5,14.3,15.2,FALSE,17.7,26.4,7.4,TRUE,12.9,9.2,10.4,TRUE,26.4,27.5,11.6,TRUE,1184,1024,1390,264.1,30.5,33.4,0.7,FALSE,FALSE
21,22:48:59,10,6.8,9.3,0.7,-2.5,56.3,15.2,17.4,TRUE,21.1,24.4,11.2,TRUE,15,9.5,8,FALSE,23.6,27.9,14.5,TRUE,1184,1024,1390,270.2,31.5,34.7,0.7,FALSE,FALSE
14,22:49:00,13.1,6.7,7.5,5.6,-0.8,66.4,13.6,13.1,TRUE,19.3,24.9,9.8,TRUE,11.1,10.2,8.7,TRUE,22.8,25.4,11.7,FALSE,1184,1024,1390,264.3,30.5,29.3,1,FALSE,FALSE
54,22:49:01,10.3,6.2,7.9,2.4,-1.7,46.7,18.4,12.2,TRUE,19.4,23.4,11.6,TRUE,15.5,10,9.6,TRUE,19.1,23.1,9.9,FALSE,1184,1024,1390,243.3,34.6,29.7,1,FALSE,FALSE
80,22:49:02,13.6,7.4,8,5.6,-0.6,62.2,16.1,15.8,TRUE,14.9,27.4,6,TRUE,15.2,8.8,7.4,TRUE,19.6,28.9,12.4,FALSE,1184,1024,1390,263.7,32.3,31.2,1,TRUE,FALSE
37,22:49:03,17.2,9.8,7.9,9.3,1.9,51.9,14.8,15.4,TRUE,16.8,31.9,13.2,FALSE,18,8.2,8.1,TRUE,22,25.6,14.3,TRUE,1184,1024,1390,275.1,32.8,31.4,0.7,FALSE,FALSE
41,22:49:04,12,8.2,8.9,3.1,-0.7,62.4,13.3,13.4,TRUE,17.6,24.4,10.4,TRUE,13.2,8.4,7.8,TRUE,20.2,30.2,13.8,FALSE,1184,1024,1390,264.2,29.9,30.1,1,FALSE,FALSE
11,22:49:05,14.7,6,8.8,5.9,-2.8,50.4,17.4,16.3,TRUE,23,23.7,15,FALSE,14.3,9.5,7.6,FALSE,20.4,31.8,15.7,TRUE,1184,1024,1390,274.6,32.9,32.7,0.3,TRUE,TRUE
65,22:49:06,15.1,9,8.8,6.3,0.2,57.3,13.5,14,TRUE,21.4,25.1,11.3,TRUE,15.9,8.8,9.1,TRUE,22.1,24.5,11,FALSE,1184,1024,1390,266.9,31.3,31.9,1,TRUE,FALSE
73,22:49:07,13.7,6.5,8.2,5.5,-1.7,55.1,16.4,12.3,TRUE,16,22.1,9.5,TRUE,12.2,8.1,8.6,TRUE,26.1,30.3,12.2,FALSE,1184,1024,1390,257.3,31,29.1,1,TRUE,FALSE
35,22:49:08,13.6,6.8,10.2,3.4,-3.4,54.8,13.8,16.1,TRUE,16.2,25.4,10.9,TRUE,12.9,8.2,9.1,FALSE,24.8,36.3,8.2,TRUE,1184,1024,1390,267.3,28.8,35.4,0.7,FALSE,FALSE
67,22:49:09,11.3,7.5,8.1,3.2,-0.6,59.1,14.9,15.8,TRUE,20.5,22.3,14.9,TRUE,16.5,8,8.3,TRUE,22.5,26.5,11.5,FALSE,1184,1024,1390,267.7,30.4,32.2,1,TRUE,FALSE
74,22:49:10,12.3,7.7,8.7,3.6,-1,57,13.6,14.5,TRUE,18.3,25.6,7.9,TRUE,15.2,7.7,8.8,TRUE,22.6,24.3,12.1,FALSE,1184,1024,1390,256.3,29,32,1,TRUE,FALSE
47,22:49:11,12.8,6.5,7.5,5.3,-1,54.8,14.3,14.3,TRUE,18.4,29.8,9.5,TRUE,15.2,7.4,6.2,TRUE,23,25.9,9.2,FALSE,1184,1024,1390,254.8,28.2,28,1,FALSE,FALSE
27,22:49:12,7.6,9,8.3,0.7,0.7,67.4,15.3,13.3,TRUE,23.6,24.6,13.7,TRUE,14.1,8.9,9.8,TRUE,23.9,24.7,13.7,FALSE,1184,1024,1390,277.9,33.2,31.4,1,FALSE,FALSE
22,22:49:13,14.8,8.3,9,5.8,-0.7,58.9,16.5,13.4,TRUE,19.7,28,11.9,TRUE,14.1,9.4,9.5,TRUE,22.1,24.5,12.8,FALSE,1184,1024,1390,272.9,34.2,31.9,1,FALSE,FALSE
25,22:49:14,12.4,10.1,9.8,2.6,0.3,49.5,13.3,14.1,TRUE,17.9,21.4,14,TRUE,15,9.9,8.3,TRUE,21.6,30.4,9.1,FALSE,1184,1024,1390,256.8,33.3,32.2,1,FALSE,FALSE
49,22:49:15,14.3,7.9,8.5,5.8,-0.6,56.8,15.8,11.9,TRUE,14.5,27.9,13.6,TRUE,15.6,9.6,6.4,TRUE,21.9,31.7,11.7,FALSE,1184,1024,1390,268.1,33.3,26.8,1,FALSE,FALSE
27,22:49:16,13.1,9.4,8,5.1,1.4,54.7,12.6,16.8,TRUE,15.8,23.2,11.4,TRUE,18.1,8.7,8.9,FALSE,20.4,32.4,15,TRUE,1184,1024,1390,268.5,30.7,33.7,0.7,FALSE,FALSE
64,22:49:17,11.9,8.5,8.3,3.6,0.2,70.6,13.3,15.2,TRUE,18.7,25.8,8.6,TRUE,16.5,10.3,9.2,TRUE,25.9,30.6,14.5,FALSE,1184,1024,1390,287.9,32.1,32.7,1,TRUE,FALSE
39,22:49:18,10.3,7.9,7.9,2.4,0,59.1,16.3,14,TRUE,17.1,23.7,13.4,TRUE,17.1,8.3,9.4,TRUE,22.9,26.1,10.9,FALSE,1184,1024,1390,264.4,32.5,31.3,1,FALSE,FALSE
70,22:49:19,18.2,7.8,8.6,9.6,-0.8,51.7,15.2,15.9,TRUE,16.3,23.6,15.2,FALSE,14.5,9.3,8.6,TRUE,23.3,31.3,13.2,TRUE,1184,1024,1390,272.7,32.3,33.1,0.7,TRUE,TRUE
62,22:49:20,11.3,8.3,7.6,3.7,0.7,66,13.1,12.1,TRUE,23.5,24.2,11.9,TRUE,14,9.2,8.7,TRUE,21,25.8,14.3,FALSE,1184,1024,1390,271,30.6,28.4,1,TRUE,FALSE
55,22:49:21,14.9,6.3,9.8,5.1,-3.5,52.1,12.7,14.5,TRUE,13.3,26.8,14.2,TRUE,15.6,9.2,8.5,TRUE,20.7,28.8,12.1,FALSE,1184,1024,1390,259.5,28.2,32.8,1,FALSE,FALSE
13,22:49:22,11.4,7.6,7.8,3.6,-0.2,61,12.7,15.6,TRUE,20.2,26.6,12.4,TRUE,16.4,9.6,7.1,TRUE,24.1,28.5,15.2,FALSE,1184,1024,1390,276.2,29.9,30.5,1,FALSE,FALSE
23,22:49:23,12.2,8.8,7.2,5,1.6,63.8,17,15,TRUE,18.6,28.9,10.5,TRUE,14.1,7.8,8.6,TRUE,21.1,27.9,10.9,FALSE,1184,1024,1390,272.4,33.6,30.8,1,FALSE,FALSE
61,22:49:24,13.7,7.9,6.8,6.9,1.1,60.4,15.4,17.4,TRUE,12.6,24.2,13.6,TRUE,13.3,10.4,9.5,FALSE,23.1,30.7,13.7,TRUE,1184,1024,1390,272.7,33.7,33.7,0.7,TRUE,TRUE
72,22:49:25,15,10.8,9.4,5.6,1.4,54.6,12.1,16,TRUE,21.2,21.8,12.9,TRUE,14.5,9.4,9.9,FALSE,22.7,24.7,11.5,TRUE,1184,1024,1390,266.5,32.3,35.3,0.7,TRUE,TRUE
64,22:49:26,13.2,7.5,7.1,6.1,0.4,63.8,15.2,14.6,FALSE,19.9,22.5,12.2,TRUE,15.5,9.3,10.5,TRUE,23.8,27.7,15.1,TRUE,1184,1024,1390,277.9,32,32.2,0.7,TRUE,TRUE
71,22:49:27,14.6,7.2,6.5,8.1,0.7,59.2,14,12,TRUE,21.5,23.4,10.7,TRUE,15.5,8.9,9.2,TRUE,27.6,29.8,15.3,FALSE,1184,1024,1390,275.4,30.1,27.7,1,TRUE,FALSE
22,22:49:28,17.6,7,8.7,8.9,-1.7,63.5,15.5,15.2,TRUE,17.5,22.3,13.9,TRUE,19.1,8.2,7.3,TRUE,21.1,22.8,12.2,FALSE,1184,1024,1390,271.9,30.7,31.2,1,FALSE,FALSE
75,22:49:29,12.4,8,8,4.4,0,51.7,13.8,16.3,TRUE,22.7,26.3,13.9,TRUE,15,8.1,8.9,FALSE,27.1,31.6,14.6,TRUE,1184,1024,1390,278.4,29.9,33.2,0.7,TRUE,TRUE
73,22:49:30,14.3,8.3,8.3,6,0,59.4,14.6,17.4,TRUE,23.4,24.3,9.8,TRUE,10.7,8.1,8.7,FALSE,24.2,22.6,13.6,TRUE,1184,1024,1390,267.7,31,34.4,0.7,TRUE,TRUE
71,22:49:31,13.7,7.8,6.1,7.6,1.7,54.5,14.3,15.4,TRUE,15.8,28.2,10.3,TRUE,16.5,7.1,7.6,TRUE,22.7,26.6,9.2,FALSE,1184,1024,1390,255.8,29.2,29.1,1,TRUE,FALSE
60,22:49:32,12.8,8,8.2,4.6,-0.2,54.6,16.6,14.5,TRUE,17.1,29,15.2,FALSE,16.6,9.2,8.3,TRUE,21.5,29,14.5,TRUE,1184,1024,1390,275.1,33.8,31,0.7,FALSE,FALSE
26,22:49:33,15.5,9.1,9.4,6.1,-0.3,60.3,14.9,14.3,TRUE,18.3,26.3,10.6,TRUE,19.3,9.2,8.6,TRUE,21.2,24.7,15.2,FALSE,1184,1024,1390,276.9,33.2,32.3,1,FALSE,FALSE
77,22:49:34,13.4,8.8,8.9,4.5,-0.1,51.9,11.9,14.4,TRUE,18.4,18.9,11.5,TRUE,13.2,9.6,7.7,TRUE,17.7,20.5,14.1,FALSE,1184,1024,1390,240.9,30.3,31,1,TRUE,FALSE
79,22:49:35,13,8.7,8.3,4.7,0.4,47.5,13.9,18.1,TRUE,20.4,28,12.1,TRUE,19.1,9.7,8.5,FALSE,19.5,25.7,13.4,TRUE,1184,1024,1390,265.9,32.3,34.9,0.7,TRUE,TRUE
37,22:49:36,12.2,8.8,9.4,2.8,-0.6,51.4,14.8,13.1,TRUE,21.4,27,13.4,TRUE,13.6,11.4,9.3,TRUE,23.9,31.5,11.9,FALSE,1184,1024,1390,273.1,35,31.8,1,FALSE,FALSE
62,22:49:37,13.2,7.8,7.6,5.6,0.2,59.5,20.2,16.8,TRUE,16.9,29.3,13.5,TRUE,12.4,9.9,8.5,FALSE,26.7,22.4,14.4,TRUE,1184,1024,1390,279.1,37.9,32.9,0.7,TRUE,TRUE
40,22:49:38,16.6,6.9,8.2,8.4,-1.3,58.5,14.5,14.7,TRUE,20.2,23.3,7.9,TRUE,14.4,9.5,8.9,TRUE,26.1,28.6,11.7,FALSE,1184,1024,1390,270,30.9,31.8,1,FALSE,FALSE
65,22:49:39,14.1,9.3,8.9,5.2,0.4,58.9,14.5,16.5,TRUE,15.7,21.7,15.6,FALSE,14.1,6.5,7.9,FALSE,15.9,25,13.3,TRUE,1184,1024,1390,257.9,30.3,33.3,0.3,TRUE,TRUE
79,22:49:40,14.9,7,6.7,8.2,0.3,59.1,12.8,14.6,TRUE,21.9,28.7,12.5,TRUE,15.5,7.5,8.9,TRUE,21.9,30.9,11.1,FALSE,1184,1024,1390,274,27.3,30.2,1,TRUE,FALSE
77,22:49:41,15.4,6.1,10.3,5.1,-4.2,62.2,12.5,13.2,TRUE,17.2,20.5,7.2,TRUE,13,9,8.6,TRUE,21.4,24.6,12.7,FALSE,1184,1024,1390,253.9,27.6,32.1,1,TRUE,FALSE
55,22:49:42,11.5,8.7,8.6,2.9,0.1,54.4,8.8,12,TRUE,21.6,24,9.7,TRUE,15.4,6.8,8.2,TRUE,25,25.5,13.7,FALSE,1184,1024,1390,253.9,24.3,28.8,1,FALSE,FALSE
13,22:49:43,12.4,7.8,8.5,3.9,-0.7,60.2,15.2,16.3,FALSE,13.8,17.7,9.7,TRUE,16.8,8.8,10.8,FALSE,20.8,23.3,14,TRUE,1184,1024,1390,256.1,31.8,35.6,0.3,TRUE,TRUE
21,22:49:44,11.1,10.2,10,1.1,0.2,51.8,17,9.5,TRUE,15.6,25.1,12.6,TRUE,17.5,8.5,8,TRUE,17.7,29.1,13,FALSE,1184,1024,1390,256.7,35.7,27.5,1,FALSE,FALSE
60,22:49:45,9.4,8.8,7.9,1.5,0.9,60,11.4,12.8,TRUE,26.8,21.3,8.6,TRUE,17.8,9,9.2,TRUE,26.2,28.2,14.4,FALSE,1184,1024,1390,271.8,29.2,29.9,1,FALSE,FALSE
30,22:49:46,13.6,7.9,7.3,6.3,0.6,55.5,14.6,12.2,TRUE,16,25.2,12.6,TRUE,16,9.8,9,TRUE,27.1,30.1,12.1,FALSE,1184,1024,1390,269,32.3,28.5,1,FALSE,FALSE
68,22:49:47,9.7,9.8,8.2,1.5,1.6,60,15.7,16.4,TRUE,21.6,26.8,11.1,TRUE,16.1,8.3,8.8,FALSE,21.9,24,12.3,TRUE,1184,1024,1390,270.7,33.8,33.4,0.7,TRUE,TRUE
61,22:49:48,13.3,7.6,5.3,8,2.3,54.2,13.8,11.7,TRUE,21.3,23,11.5,TRUE,12.7,9.5,9.7,TRUE,18.5,32.2,9.5,FALSE,1184,1024,1390,253.8,30.9,26.7,1,TRUE,FALSE
32,22:49:49,10.3,6.8,6.9,3.4,-0.1,52.5,14.7,14.8,TRUE,15,19.5,9.1,TRUE,14.3,9,9.1,TRUE,25.1,24.9,14.5,FALSE,1184,1024,1390,246.5,30.5,30.8,1,FALSE,FALSE
30,22:49:50,11.4,6.6,7.9,3.5,-1.3,47.9,13.5,12.4,TRUE,24,26,12.2,TRUE,14.7,9.8,7.9,TRUE,19.5,27.2,13.6,FALSE,1184,1024,1390,254.6,29.9,28.2,1,FALSE,FALSE
33,22:49:51,13.5,7.1,7.8,5.7,-0.7,57.5,13.5,11.7,TRUE,20.1,21.2,12.4,TRUE,12.2,7.1,9.8,TRUE,14.5,20.5,11.8,FALSE,1184,1024,1390,240.7,27.7,29.3,1,FALSE,FALSE
64,22:49:52,10.8,7.7,7.9,2.9,-0.2,61.2,16.4,15.5,TRUE,15,25.9,11.3,TRUE,13.7,7.6,9.5,TRUE,23.5,25.6,12.7,FALSE,1184,1024,1390,264.3,31.7,32.9,1,TRUE,FALSE
65,22:49:53,11.9,6.8,10.9,1,-4.1,51.9,12,14.2,TRUE,20.6,22.1,11.8,TRUE,14.6,8.1,9.2,TRUE,19.4,35.8,12.1,FALSE,1184,1024,1390,261.4,26.9,34.3,1,TRUE,FALSE
65,22:49:54,14.5,8.1,9.6,4.9,-1.5,48.8,13.5,13.3,TRUE,22.8,22.5,10.5,TRUE,11.6,9.8,8.2,TRUE,26.6,25.8,14.6,FALSE,1184,1024,1390,260.2,31.4,31.1,1,TRUE,FALSE
66,22:49:55,14.5,6.9,6.6,7.9,0.3,53.6,17.4,17.5,TRUE,14.3,23.4,10.7,TRUE,17.1,7.9,9.3,FALSE,26.4,29.6,11.5,TRUE,1184,1024,1390,266.7,32.2,33.4,0.7,TRUE,TRUE
75,22:49:56,12.7,8.3,7.5,5.2,0.8,61.3,12.6,10.9,FALSE,15.8,28.5,7.8,TRUE,18.1,7.7,10.1,TRUE,22,30.8,8.9,TRUE,1184,1024,1390,263,28.6,28.5,0.7,TRUE,TRUE
75,22:49:57,14.7,6.5,7.4,7.3,-0.9,55.6,16.5,10.7,TRUE,14.8,24.7,12.9,TRUE,10.3,9.1,9.9,TRUE,25.2,27.3,17.7,FALSE,1184,1024,1390,263.3,32.1,28,1,TRUE,FALSE
11,22:49:58,13.7,8.5,8.6,5.1,-0.1,59.1,14.5,10.4,TRUE,19.5,28.2,14.4,TRUE,18.3,9.8,8.5,TRUE,22.7,24.1,11.5,FALSE,1184,1024,1390,271.8,32.8,27.5,1,FALSE,FALSE
34,22:49:59,13.4,9.4,7.1,6.3,2.3,51,15.2,11.8,TRUE,21.5,24.9,10.6,TRUE,13,7.6,9.2,TRUE,21.8,24.3,15.1,FALSE,1184,1024,1390,255.9,32.2,28.1,1,FALSE,FALSE
67,22:50:00,10.8,6.3,7.4,3.4,-1.1,61.1,15.7,14,TRUE,20,29,13.1,TRUE,14.5,7.3,7.4,TRUE,21.8,27.7,12.8,FALSE,1184,1024,1390,268.9,29.3,28.8,1,TRUE,FALSE
